file_name,md5,label,CPU,family,first_seen,size,is_packed,packer_info,packing_algorithm,UPX(3.94),UPX(3.95),UPX(4.02)
00c1d212652373032caa6e63f19e494e2a2e5c089d917447de3f3cb6afac75f1,2e272a4827fba3d96bc955ee27f0ca7b,Malware,ARM,gafgyt,2023-05-10 14:23:17,143019.0,False,,,True,True,True
00c1f1e6fecb3abd17e743807b32e055b074de8f2c150f502b94b4a208017923,636c90b50114dbb1cd80be89ebbbf505,Malware,ARM,gafgyt,2020-01-12 13:08:21,94055.0,False,,,True,True,True
00c72c278aa14fee13ef1b0d8afb8588dc9901ce4352678f446e27986c601614,f52519ba1624a90e0e4458062238c04e,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-14 19:04:12,49544.0,False,,,True,True,True
00bea984e52f78217f357925eb3e0f24ae320247ebfb61f38541e30696e7e9d1,dfcd585fb11197ba3bcf995595da1c49,Malware,Advanced Micro Devices X86-64,gafgyt,2020-06-19 11:25:17,97272.0,False,,,True,True,True
00c73393e3b8d42ce52e3d1c57c2254c785de580d77673db330a303b201b630d,f6011b3aef544ec7df39089f828a3ee2,Malware,MIPS R3000,gafgyt,2021-07-09 18:20:44,60812.0,False,,,True,True,True
00b2cace02c993b8f0d716773c153ff1f3c5e574486f3b423ca3dd1bc0f43d5d,79ffcb632a7aef468d83d77a9e87bf3a,Malware,MIPS R3000,gafgyt,2021-10-03 22:55:43,184052.0,False,,,True,True,True
00bee74539e16a3f0d6e2f0fdfc3a59ad1e8838d39811fec96a62dc183643d5f,4f44939cb771d2321aa01c51f5b56266,Malware,ARM,gafgyt,2019-01-08 16:12:23,157068.0,False,,,True,True,True
00bbe62e0564714d0dcf49227fcec5f1ac07fc090392c52d43f44848c7eadf1e,95b36bb3960ac2b37d3e45a732a86d0b,Malware,Advanced Micro Devices X86-64,gafgyt,2020-04-17 20:59:16,129384.0,False,,,True,True,True
00c25ea300fa4446d7c6db27a76d96e8b22fe3cd66d8b6fe7dcaa5e4ce585a28,caee278eb3d6811cca95b370c20e459b,Malware,ARM,gafgyt,2019-11-14 16:47:07,150270.0,False,,,True,True,True
00c792b1d296b5fa71b3e1b3cb3c4602c698180f0da79ec6b88a14eead291008,17acbde11405c66654cccaff251e5e7f,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-15 13:57:53,61992.0,False,,,True,True,True
00c624bc2ad9a7f5bda93b8bf8e773e63b871fc0b5a57f5e165cdf7ff0ed12ef,a0d41dda6e762416451a573b5304b257,Malware,Intel 80386,gafgyt,2019-03-22 18:26:22,82007.0,False,,,True,True,True
00bd8dd8fd16650f9cda3cc862a4d9d9764990511849209fef7c97f43a162b24,98e40b8e712e30ec0513db89b5daa949,Malware,Intel 80386,gafgyt,2018-11-24 06:31:55,145247.0,False,,,True,True,True
00c2ad0f0f911f6d3675ed74b6f4d3cc2f34ef749c5205301b6ca238ad433025,4183a8e30596baa7da24b691116e76d0,Malware,MIPS R3000,gafgyt,2019-04-26 02:01:31,104712.0,False,,,True,True,True
00c5d773150db779fe77b9895cd85345fcd1cffafebf9cdc36759bc6819fab29,4b107e7c255bd69524df03e349273e2e,Malware,Intel 80386,gafgyt,2022-06-27 20:56:50,84999.0,False,,,True,True,True
00c0ede34cb5cacfbc3bb9ecf2300c0fe35740e4dc7237c3f99d91e774970bc6,260512a6a65a919ae5ba924a0e56a11b,Malware,MIPS R3000,gafgyt,2022-01-05 00:18:29,174569.0,False,,,True,True,True
00b6ae90bbc005b487a8782e024f9ea8d5d30e0f7c81dfa53015cad7f14d4c6a,6e13b264441f21b260bd4bc62df9fa2d,Malware,MIPS R3000,gafgyt,2021-05-20 06:26:46,246447.0,False,,,True,True,True
00c7a39b2f5df3374bf01b296e02fc6737009b1ed306fb63b35ead1db455c4b4,d5f23e06174765e40aea189baaff1dda,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-14 19:11:34,51056.0,False,,,True,True,True
00c4bc88a9f7307b95b9876731700d6563d1d84ec5d5d195b73e9114085fbfe5,d85eb7dcb17f528a6dc6907191091187,Malware,MIPS R3000,gafgyt,2021-09-18 00:32:04,81200.0,False,,,True,True,True
00bf431a14cd8130c90fb11e208fbd54d083fcf54bd61a34d5ca515ae6984e90,f60440c972537844cfa8e34be1522f71,Malware,ARM,gafgyt,2021-09-24 18:46:36,197477.0,False,,,True,True,True
00c78ac0d8317582e8aafef57fbc81ecbb00c09832ea8a16a021088139237153,a83bed7f6089c5d6d8cb168ec2ca05fe,Malware,Intel 80386,gafgyt,2022-01-06 04:56:38,86651.0,False,,,True,True,True
00c8bb309e0f89f11017a3dd744a73faa55ecc44c9c471b6f4079f48e5b1a3a5,3cad117644950fcf9526a7c4a0fd452a,Malware,Advanced Micro Devices X86-64,gafgyt,2022-12-02 21:29:04,57328.0,False,,,True,True,True
00cbf9cc7c44ecdfa4866b4be41eec8832fd505133280f50d9805eaf8cbfaf5d,7e9f159783c19712cc2cb4aa6e12b13b,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-28 22:58:50,46488.0,False,,,True,True,True
00af1e6cd578195f310f7f08ae163b089104b5e18b6401eb936411dea38fd74a,9771e75e7f4e7ab11269358c811747fe,Malware,MIPS R3000,gafgyt,2021-10-11 23:30:58,167924.0,False,,,True,True,True
00c22c27da8db2c0fc2c00ed1859f59bac2d6518d772d2f0092732c599bfc788,134a28914b6853954746ae2c508aa214,Malware,<unknown>,gafgyt,2021-06-17 05:15:33,132984.0,False,,,True,True,True
00c8d11bdad9f9556ac3152a9a7d592fd1100150000c21f2f5f633bb69d513e8,6dc1f557eac7093ee9e5807385dbcb05,Malware,Advanced Micro Devices X86-64,gafgyt,2018-07-09 21:49:38,88520.0,False,,,True,True,True
00d02838083e24e5a063e7b9771202709e95727d32c16e049a922e80b9f8ea94,2c8ec3412e51ac3cc1fd480390b6f6b6,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-29 16:01:35,36336.0,False,,,True,True,True
00c70d65fe0b480da92085817d5f4e8c735e817f5ae476afe9cf8265390a0ab1,228967a1185c10845ede538783e676f2,Malware,MIPS R3000,gafgyt,2020-05-23 01:17:47,128036.0,False,,,True,True,True
00c31e5ca89128d489eade6d38db33f21c748937121646c6aed395e2adfcd67b,d2c050230c919439fbbba0c7f6abd097,Malware,Intel 80386,gafgyt,2018-10-24 22:41:17,116498.0,False,,,True,True,True
00cf1bd93f5b50b63307e649cb0abd8603b40e8fa2a90d9791f83fd78870b881,e61215a6a86d80d208f77bbc9c28c6dd,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-14 19:01:46,49544.0,False,,,True,True,True
00ca6b091bc8c6c51eea837826a5fb933b301d690aa462bf8c1a8d81aa1632b5,51c79f39e4a344fd08d4f4f1526ce326,Malware,ARM,gafgyt,2022-01-06 02:17:04,111370.0,False,,,True,True,True
00d01eee6f2f45408c1321b5e479f3d808a09e74b0e1979299e58155c5e5d91f,5b4c5ba310eddc2da944335645d3212f,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-29 03:41:29,57184.0,False,,,True,True,True
00c9b8b5bfc462493bbacc56f74693491484851282ecaf5b7934ab01f18b5db0,f82600a531d9a76494967abf3d02fb85,Malware,ARM,gafgyt,2021-08-08 09:55:08,100796.0,False,,,True,True,True
00cedef9a593e61186bf1f2cbe97d109c62adfe37836afb0a99a298cdc62a6e9,70308aee399921077ac10c7c6e34d5b0,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-20 16:26:40,70120.0,False,,,True,True,True
00c77db2d25769e5d282177af59d22405d07a7583431b9005beb5822e08e66e5,52dacd218d5dd501eed7401c1f61eb49,Malware,ARM,gafgyt,2019-09-24 09:55:58,116040.0,False,,,True,True,True
00c9d74d08bb3db030c6bebe3f72401f1e23427219e148ef15d8ded1ad880fa9,0343bf8ffc0fc2343e1094fc363c3195,Malware,ARM,gafgyt,2020-07-23 00:00:36,121650.0,False,,,True,True,True
00d4ba4841efd64a5573b8bfbe30c99106f9572d7359fc9875e68ce3fc1a8569,c42651072b9ddaae35fefe612a7ffb64,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-29 20:51:41,44992.0,False,,,True,True,True
00c87d9e8cef067939e91741732615ea685bf8289f6f1e635d28a5b8fd291a52,77f2a44fd29922a3a4565fb97f6da76d,Malware,ARM,gafgyt,2018-11-08 09:55:00,91616.0,False,,,True,True,True
00d4b48ba9728503c0f4941c1a3d43d5936954c700f090a96c5d8e102fe373fa,04fed4e84caa8b6a78df984347d21a20,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-15 02:32:13,44752.0,False,,,True,True,True
00c6fe21aba645572ae792afa421d528325a6998b5deaff84c72b221b408a23b,49abcf19348f4d09fa2995b4cb36e68e,Malware,MIPS R3000,gafgyt,2022-01-06 01:10:34,178902.0,False,,,True,True,True
00cbfe58d1425373e7e163c523dd2d1fbe2e70ea72ce24a0b5c9c64ff27fc050,7caef72902e3269935dcb32b57a37ebf,Malware,Advanced Micro Devices X86-64,gafgyt,2019-05-29 16:25:10,82755.0,False,,,True,True,True
00d19e16adae4f1b2758975fd5fdb8b37f0f31fdc21f28ba4fbf9dc780495002,f6159941172e5139db9e3ced491705ad,Malware,Advanced Micro Devices X86-64,gafgyt,2022-01-05 00:18:36,62745.0,False,,,True,True,True
00c787b55480e6705574c56734752915644c097f9dd2c1c57166dc619eb98b1e,50a4317e94e20cf3159ace971fb101eb,Malware,Intel 80386,gafgyt,2022-01-07 00:45:37,95114.0,False,,,True,True,True
00cb5cd3cfdbe17c11b202126604b07f1ea488096eca75d9843e807f45117bb9,b9fa8d1c494222f5725e9ec546e664a1,Malware,ARM,gafgyt,2020-01-04 17:04:12,105269.0,False,,,True,True,True
00d6e5f230140a963441d4769d42420e2c930efaac4fe4652b1cec38e8f760d1,b50d1c212bb8eb2545908b2e06762b64,Malware,Advanced Micro Devices X86-64,gafgyt,2022-12-02 13:05:46,40600.0,False,,,True,True,True
00d1488673068df42af6c762bd534a02fa6255998d5a1a844539fc7606221894,d575bc94d59ae78bc6e2dde666971a5d,Malware,MIPS R3000,gafgyt,2021-07-19 20:26:44,73776.0,False,,,True,True,True
00c5037da6403e82f97c373705a6a3268f978eac1d13cdc9bc4a1fd3b9603233,01ed67d079f99edf206230a6ea40770c,Malware,ARM,gafgyt,2021-08-10 16:26:01,208730.0,False,,,True,True,True
00ca1f144fd87fa6fba21316590b5372ebe090ea06733f3ae94b5df3ea0ae2dc,d13430bc411b96bba60ba31cc23f348f,Malware,Advanced Micro Devices X86-64,gafgyt,2021-04-23 23:32:45,94672.0,False,,,True,True,True
00ccfea6a91b6fc5ce8617deafbaf7414a00ee643957b97d42aadab56dbac125,183fc22f4e9f19405345e8232d452efc,Malware,ARM,gafgyt,2023-02-24 21:36:40,96620.0,False,,,True,True,True
00d6ce9d5d419f3bebb1fbe2bf4c29becd674573af113cb53ad39a470d45f6fa,af84796dd73057d04e8e2d4051f52d35,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-18 02:50:26,66088.0,False,,,True,True,True
00ccfa32e400c5d64233cb4eba9bcb593433a0ae46344d6a0549a042544d4ddd,df26befb50687b3bdc01eb0402a389e4,Malware,ARM,gafgyt,2020-04-23 06:07:05,112216.0,False,,,True,True,True
00d02f57619126b918fa01e0958d703a6ead3aed13f7663d9e5e5c6e43793946,4e16d2e1e9db9f446bf088e398c7c28f,Malware,MIPS R3000,gafgyt,2019-05-17 03:28:05,165221.0,False,,,True,True,True
00d7e5445f17f1459b44d94b0ff07e82f25aac3332717e64d21e5757f34a2249,4c50f98636e4641d4d8e871de68f8039,Malware,MIPS R3000,gafgyt,2022-09-10 20:48:31,45636.0,False,,,True,True,True
00bebf99ed3416f3ef0ffb6bb160c4a90584b8492798189a625d86e1aa982127,7aaf960f3c61560bfb233f74fd036a7b,Malware,MIPS R3000,gafgyt,2020-07-24 01:00:14,282779.0,False,,,True,True,True
00d57f143abaa6fc91a01b2a9a1bab9e39f5518cbfa9eef6790c428d05bf450a,303d6375f0b3eda2eab0c9d06f90e71d,Malware,ARM,gafgyt,2019-02-26 11:25:58,109454.0,False,,,True,True,True
00cc250f1b5f61e18ddda43d22704861c1854828aa938efd5b48091f5ba25853,a5ead05d11b956ce991e113608b485d8,Malware,MIPS R3000,gafgyt,2018-09-14 03:22:28,171605.0,False,,,True,True,True
00d439c844b16a4d4d58efac96f8bab82e4cd8f07b0920128c05d62485612f7c,9b5bb3e1c4d94a5763d34cb9b4d0d0fd,Malware,ARM,gafgyt,2019-02-24 22:22:14,112288.0,False,,,True,True,True
00ce573bd46a3fec1e4666a3ada653530b5bb6670662580b2ae773d6bacc15ad,c281a6a249b9c7862d30b3d617510c75,Malware,ARM,gafgyt,2021-03-15 20:57:15,143020.0,False,,,True,True,True
00d644893ac7966f5bdb5a30f6dbc38add4f530fff5af12479f83b65e78c87e4,c8a125babe9727cc40f96e428fc6c893,Malware,ARM,gafgyt,2020-04-23 08:40:26,85812.0,False,,,True,True,True
00d247392851d820c25a825e7ee2050f8d94d472ddd9c7232c4509a4203d5fa7,b1440a593fb6b0bd95f778ecfd77aeb4,Malware,ARM,gafgyt,2020-11-07 00:39:56,143044.0,False,,,True,True,True
00dd966998a04b3f1af573235f11c3216f7f46de5ff73dcaa3104be2db56424a,487d9ef7a28fae64201248e432693ba7,Malware,Advanced Micro Devices X86-64,gafgyt,2022-03-05 23:55:33,9864.0,False,,,True,True,True
00d5ad54391efddeef2e17156b3ebe77a191726f9edce4c5df07790e2921f7d2,1e162259548221efee7daadbd00698e2,Malware,ARM,gafgyt,2020-07-07 05:19:14,102048.0,False,,,True,True,True
00db73df2ef7d6bcd367a344b00b84debcdc06e1e3cd80995be56797cf8d8f32,39057d0707964ca7d4d0e720f8d8fd46,Malware,ARM,gafgyt,2021-10-13 06:35:42,51000.0,False,,,True,True,True
00d8f596b7247d824874f8d1c86568e5e7d37904b2687ae193d01f4c23138b86,dd8afc16ae8979d706348833f463a471,Malware,ARM,gafgyt,2019-10-18 06:40:35,104214.0,False,,,True,True,True
00ccd5aca476de45e5c477f551c94ed3e6a5da505d24cbf72272669d837519fa,78279dcab34880ab806c721fc2ad5580,Malware,MIPS R3000,gafgyt,2021-12-15 19:39:10,116503.0,False,,,True,True,True
00d4b2e2ed824189358513b6873c36c4156b129348726e6c34c4772d69306b08,995bedc747ea8992357ff42e94298a70,Malware,Intel 80386,gafgyt,2022-12-04 11:42:10,150223.0,False,,,True,True,True
00d5b1f08dc8d76aedbd351ffb2c9b3fbd622a7ff2610a89569d9ef833dfde26,0585a8bb3795a9d15afcbe17f78648a0,Malware,ARM,gafgyt,2020-06-10 21:27:57,105971.0,False,,,True,True,True
00ce79b2173d578e27f4407b7dc5dd768404d60f4bd094651c650e52e44e56f5,85ce60dc93db125a748c76c8512af321,Malware,ARM,gafgyt,2018-11-26 18:23:54,173181.0,False,,,True,True,True
00ce7e49efe82d3f450e455eeda2aa0a121e2114c6e7ab2d0a40ca6f4cb5d1c8,cb68aa4d9dea2545cdf84c100f7b7452,Malware,ARM,gafgyt,2018-01-08 08:55:17,135353.0,False,,,True,True,True
00d01905a723180e7aac101eb06ffc81cb724d4664fc47f865a971cd8dda9bc5,a5aea41623736651f3b75fea573ea126,Malware,ARM,gafgyt,2021-04-23 08:55:35,120992.0,False,,,True,True,True
00d2a4c5137a65fd3941a682159c5c971800976ddbec9e60361712f749e04cb1,efe099a31bc0ff8502ee63a28038694a,Malware,ARM,gafgyt,2021-02-11 17:10:24,130115.0,False,,,True,True,True
00d33cd431edbb836b4acd951334e3ba12143ed38fc6d65dcadf3e8e29ca8f44,c43b73b25727eb45348ca31eb63407f8,Malware,<unknown>,gafgyt,2021-04-23 17:59:05,84804.0,False,,,True,True,True
00d82712e499bf8b5bebd0fa2dbeb23686035ea3acff3a21a27f10ad08704b4f,6359c24923237f7215d6b23c9a7cd857,Malware,ARM,gafgyt,2021-04-03 17:54:16,99993.0,False,,,True,True,True
00dc21d18962546f86c997933cd4c2fc244d119c46256e3e256586f4fd90deed,a9b85fc8a22707506355df7bb256ecd5,Malware,ARM,gafgyt,2022-01-06 01:38:55,85247.0,False,,,True,True,True
00d633502610630650e98c083a6032f5180c14bffbc72252879a966d77a0d7a9,8c96331068e98dca869286f43a2cf9bc,Malware,MIPS R3000,gafgyt,2019-07-18 18:51:14,131579.0,False,,,True,True,True
00d73bd5d9aa8eb7715cc0581ff17a5a6fd5d6e7a66d914e51bfb7803ef1f100,0155811140765d7c9fdd12acad459ce7,Malware,Intel 80386,gafgyt,2019-01-22 04:30:45,91540.0,False,,,True,True,True
00d5d11ea9d38dfda31d19b9904240d313e38ec34bfaad54380ad5cf7fac7375,d75d6d71527c1456793256b7e137faea,Malware,<unknown>,gafgyt,2017-03-20 22:26:19,142960.0,False,,,True,True,True
00d80f70764edcefa402d809ea53275becd17cc531b4570dd9720f64eb7a11c3,21b13d81d5788454d5d1ebc26c1f52a8,Malware,<unknown>,gafgyt,2020-04-19 00:00:45,75987.0,False,,,True,True,True
00da6bf68594a8a147fda2835ac9d83546a5f6c3a11cb93e9f5f9f229b9fd2e6,2840f76a210eacf82c92a378c2256486,Malware,ARM,gafgyt,2019-10-30 22:23:55,125008.0,False,,,True,True,True
00dbde13ddcaa111c55274235fa2412815e079c2930330b939652c803e3799aa,923adc9033db98be67f0c668005e6a62,Malware,ARM,gafgyt,2022-02-04 10:41:23,124050.0,False,,,True,True,True
00e789c29b681d088f8fbe5797ff424bd923e7415ae3a744b5ea41058fdf7522,ff0cf85b8627e38dfb85ef8468c743f8,Malware,Advanced Micro Devices X86-64,gafgyt,2022-12-02 04:16:11,40600.0,False,,,True,True,True
00da78a69657c7692ec416e1e287d971693ebbd17bc9feb90341ed6c125967fc,bb59d631e3bd37656aa92c76d7caf1a6,Malware,ARM,gafgyt,2019-03-03 17:27:23,130439.0,False,,,True,True,True
00da0a9c8740de20817dc91a58f885fecf421cf71a2647910cebb0d7643eabc5,b13de240941dfaa448ef8c047339fb4f,Malware,ARM,gafgyt,2019-08-14 10:20:29,111585.0,False,,,True,True,True
00d9c0f75b7ae0848333f1bd83b58e28cebbb01ce54004646bde81918fa496e2,33e74209cee3b3d5d6a71387f3c8702f,Malware,<unknown>,gafgyt,2019-07-21 23:17:01,116369.0,False,,,True,True,True
00e825c40aab9a5ae523c41752ae17537a762351097dbf524b706b644930f222,6324160dca8e58b2bd518c9ffcb9f921,Malware,Advanced Micro Devices X86-64,gafgyt,2022-12-01 01:10:22,44976.0,False,,,True,True,True
00dd3eefcba50a6dfb89531cd546875f3860a756628a57559fb5f2e65f40d3b0,79a08ac230bbdf12ffbea7f70a780fa1,Malware,MIPS R3000,gafgyt,2021-10-15 03:37:24,65412.0,False,,,True,True,True
00e40b5b80e5941526699948c7002070b78ab2ccfbf5ae9ee7bad8a4a8018765,2147b0e066822cf5ccd29faecdd40a03,Malware,Intel 80386,gafgyt,2022-01-05 02:37:04,66177.0,False,,,True,True,True
00e7bdb9cc68d97ee5d3e36ba68fa104547f3d62c9efcf88b3525e50942c4584,4460d8a52db5a6ff3565c005dcc0570e,Malware,ARM,gafgyt,2020-05-11 01:00:57,66940.0,False,,,True,True,True
00d7c89e0b12acb08da405ef7438d9054dcdbf46e98d34ddab70e4e46a8ba93b,4d541e044b4c7d485a05adcb3858085b,Malware,<unknown>,gafgyt,2019-03-07 21:11:08,98677.0,False,,,True,True,True
00da84ca49acc0ee92144e81292b80d04a61ddd3bf79e6f5c5917843a85a9ba6,1edfb15b71bc831ca03edf6c5a842a22,Malware,ARM,gafgyt,2021-10-27 07:03:10,143083.0,False,,,True,True,True
00db91e998655a41339ef6348b64f4aff01ad0943fb4e5005634a69f2f1eeaab,32faecc6dcbc90566dec6e6462464846,Malware,MIPS R3000,gafgyt,2019-02-11 09:56:44,103548.0,False,,,True,True,True
00e0bb973c69f6aa10f29bfeb809e05343f1c7741f429221b33312c8ab6741a8,a3a5641807438d4c9c014a921fe9a668,Malware,ARM,gafgyt,2022-02-16 09:31:36,127723.0,False,,,True,True,True
00df06b7d58943a04af6f38cb48ca77587b2055f2838e99ca048d67575d6c037,4dd1cde1b28faf880c762f3d8027c275,Malware,ARM,gafgyt,2020-01-21 17:28:33,102071.0,False,,,True,True,True
00db1cd6d8d0f30ef85510eb5ab21622c23d837c0c0e7fa6d98c6d4bd54d19b8,5ab2906523a76d7802507456922ec8df,Malware,Intel 80386,gafgyt,2021-02-09 05:16:41,96268.0,False,,,True,True,True
00d7916758e743cdefbd1fea0055ad3e4ab73440967a04e804102beb2e834bcb,f819fc69e9a1e8e2ec2500655d24e171,Malware,Advanced Micro Devices X86-64,gafgyt,2017-08-31 23:45:39,149000.0,False,,,True,True,True
00d9789f284f3effa4f222eee751d249b459279b665ebf5c385cc243f53263f5,491410d13278cd8eeedd976a6a23a1f8,Malware,Intel 80386,gafgyt,2021-02-02 10:16:33,165562.0,False,,,True,True,True
00e1ac2e056c7434b5a41023492edc37ed8f40b557a82a4dfc417ad0ac798105,4ad782358f359cf406bb3b670412dbdd,Malware,ARM,gafgyt,2020-11-27 23:45:30,125009.0,False,,,True,True,True
00dad068b6ec3bc85c762297d8d511d1c2e7f93c47435f3a56d96a5d369252ec,35b6c9dfde35f0a95f207526898eed3b,Malware,Intel 80386,gafgyt,2020-11-25 21:27:03,125342.0,False,,,True,True,True
00ea8bfee12fa768a6c2bd1acf84dd7124f4423cee52b70a245d8afdd9a00b9b,fdbf869f3d64dadf2dd01a754e330e80,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-29 22:59:44,44952.0,False,,,True,True,True
00d1298e16f184ec46de4929e304501bcf59ff3247dc2c824efa01cfb14c69bb,ace26a80b1af52e19c42f4b67d986a24,Malware,<unknown>,gafgyt,2018-10-15 01:21:25,191257.0,False,,,True,True,True
00e3dd9dae5c2e3b92c07e1537d4bded38ab6732cbef1cc087920e0c1c9963ec,56bb374c32ec44128d54e4c27bcfec33,Malware,ARM,gafgyt,2022-01-06 00:51:10,94547.0,False,,,True,True,True
00e15e32be1abcef1650fd56810f37c6ef3b95a456f2f1d8a35dab038c09af2b,b45023ca928fc1a29eedd2b05b591359,Malware,Intel 80386,gafgyt,2018-12-11 06:43:51,114951.0,False,,,True,True,True
00ea32922b9830d5a45960c1c55c7a51c1c8311909a2c1c87058e57c02b27aff,e866836e0691efa1d513d583492248a1,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-17 00:32:11,64704.0,False,,,True,True,True
00df5afbd8c252bee6d9062a61c3222d73ab21409a451456a09fe6579885c3ff,e8b97cc34f2a99ee5bf28b4ae5e927a8,Malware,ARM,gafgyt,2022-01-05 01:32:35,174780.0,False,,,True,True,True
00ecb97d3c68ece15dbe000814904af37670c108c7a4b37f0f8a8805d425a9c9,2a7abf3489788ff1ae0582363c288526,Malware,Advanced Micro Devices X86-64,gafgyt,2022-12-01 00:24:47,44976.0,False,,,True,True,True
00e67d1cfbbe3b594dd8e5634c601af2e0df526ae22620f1b6bbce539439ea21,19807b2cc038ea4ecb1253597d9bfcdb,Malware,ARM,gafgyt,2022-01-06 03:01:05,111920.0,False,,,True,True,True
00dfcc8c906467dc1bf0c1a95420e52f9b313f6e3c62116e0fb4013a96b936d3,0b62bcd829bfb78a2cf54e3b2bd5fe69,Malware,ARM,gafgyt,2022-01-04 23:13:28,149095.0,False,,,True,True,True
00eb177a50f8b9bb8b035266cc6973dae5ae3c3c7609021db760a1e6cdb910fa,f2ab6d4e24b491869d68091101143eec,Malware,Intel 80386,gafgyt,2019-05-26 00:41:03,58892.0,False,,,True,True,True
00ed3e81a8596551255cba0c572391d7cfd5573ecd066fd7f5a94efd10ba4461,67d830d27fe865da445bdb878a3fa93d,Malware,MIPS R3000,gafgyt,2021-10-14 18:30:00,36120.0,False,,,True,True,True
00e563b9cf8e16bdaccee673f52e8143e94b6988285999ebce86984e886cf03e,71f699543186cc413649cc05e573a128,Malware,MIPS R3000,gafgyt,2019-05-29 18:25:54,113280.0,False,,,True,True,True
00e91ec0690e0177e0c69360e42755efabe5b8e413f7f845b65a0967d21a6d0e,0b6256299898797dd833d419af25cfc9,Malware,Intel 80386,gafgyt,2022-01-05 16:40:14,91517.0,False,,,True,True,True
00e2aca07019e84e2541cf16d3e7e4a46a761b70ad9f3d68a7a8f7cf70257976,72452d02c13319b2b43ce8f678911b9b,Malware,ARM,gafgyt,2020-11-20 07:40:51,142751.0,False,,,True,True,True
00e6f6e400afc35994f35ee84824b83e7769b8cd5e31cb829ed47629f231954c,0de9cb28e3ea54d16e3aba846319db42,Malware,ARM,gafgyt,2023-06-06 06:55:08,106261.0,False,,,True,True,True
00e2924111cb2cbf9dc88f02dc81e4e7d819e6aeec1054e5171b44bf9c8bb191,59bb123814687dd62d67309545a6ad4a,Malware,Intel 80386,gafgyt,2018-01-12 02:54:02,90701.0,False,,,True,True,True
00e770b490ed0a8c542122dddc6976e69ab7e289d4b45ee4ed5e50c2700db185,9bfb9139389a4620e4664f3db3dcee5b,Malware,ARM,gafgyt,2022-01-05 01:14:29,136068.0,False,,,True,True,True
00e952d23d64ee484a498b3c5beca5f23b85051882a71c1af8829ea3fdebb329,467b15d55e1f5171f850c9910dbcf482,Malware,<unknown>,gafgyt,2019-07-21 05:58:55,80349.0,False,,,True,True,True
00f1db5df7b117f3c37e4834d584ec70e9c4964713102a356544894887ebf90d,9d9777d73247521662158aa4860c6b40,Malware,Advanced Micro Devices X86-64,gafgyt,2022-11-29 03:47:19,61280.0,False,,,True,True,True
00eaebb42d0e7b7977f72edb7b44834b7fcd8ca9f59726db3ef94d2fb8893f8b,1105d8482f742be75319e78f9087e96a,Malware,MIPS R3000,gafgyt,2021-06-16 09:27:36,126042.0,False,,,True,True,True
00e6a2aace4cb37c68dc384cae8f7c6ef1810f186bc4ee3777775518ee6b9cea,09367206d2d00981d73595c52ac61cf1,Malware,<unknown>,gafgyt,2021-06-07 20:09:50,89920.0,False,,,True,True,True
00ee8ce147af10e899f4eb37852af70633797db7adf130abd69e2cda800e0a83,76742be447a403e64b5d15c12bc76914,Malware,MIPS R3000,gafgyt,2022-01-06 03:05:44,104439.0,False,,,True,True,True
00ea9c7724174cc92f90513c04e3c4821eb5e724aaa448bd280650a844a85f6b,22d03770771cd8769448109d63d1dd7a,Malware,Intel 80386,gafgyt,2021-01-17 20:51:39,84999.0,False,,,True,True,True
00dcd1e3ea1c42cf8eafbcd4c619c11a8792b7c7bacf64dea16728fc35056f66,100865ce22c1eff9575c55e8edf452f5,Malware,Intel 80386,gafgyt,2024-02-15 17:37:56,189840.0,False,,,True,True,True
00f723fa52ed44cd0f47cfbf28dbef42ccb3b9266e939e9c1a715c1deaf25795,4188296e51a7a5f2529da50806a7a827,Malware,Advanced Micro Devices X86-64,gafgyt,2022-12-01 00:18:40,37304.0,False,,,True,True,True
00e8cf54a4e5859abe301d6f6059c45d0d3f0cf12dddc9ab22ce323a71b42457,88f41268b1b5ae984fc2bb654aeb7586,Malware,ARM,gafgyt,2020-01-30 04:14:00,120422.0,False,,,True,True,True
00eaf0f59d7b1f82f69b802102ee0623d7e262c7ba6ccd7f1cd636c425664360,555c1cdad4eb6436ad0e3c4ddd636eed,Malware,ARM,gafgyt,2022-01-06 00:46:07,111362.0,False,,,True,True,True
00e2c46d7b45032700161dc071a4abca80e1f06b506d8c881ad4f22c9985ba42,582320e96a915f166594cd3ef809e8b4,Malware,MIPS R3000,gafgyt,2019-03-14 11:31:11,143067.0,False,,,True,True,True
00f0e357e34e6bc8d697ce875d62330e9644533ed8ab187a429cc3087ab63fc5,5fb4717b4a450aa6c172a52de714c3f4,Malware,MIPS R3000,gafgyt,2020-06-22 02:01:26,104712.0,False,,,True,True,True
